year,month,day,tempavg,DPavg,humidity avg,SLPavg,visibilityavg,windavg,Rainfall
2012,8,12,29,26,80,1010,6,10,0.54
2012,8,17,30,14,71,1011,5,8,0
2012,8,18,30,23,71,1012,6,17,0
2012,8,4,28,18,69,1006,6,8,1.05
2012,8,4,24,14,70,1010,6,5,0.05
2012,8,10,27,25,79,1010,5,11,15.69
2012,8,24,26,15,73,1011,3,6,0
2012,8,20,30,26,79,1002,6,13,2.45
2012,8,26,29,14,46,1011,3,11,0.24
2012,8,9,29,26,76,1008,4,6,0.09
2012,8,2,29,26,80,1004,6,11,0
2012,8,8,29,26,77,1005,5,19,2
2012,8,12,31,25,76,1001,6,10,0.77
2012,8,5,29,26,80,1006,4,14,0
2012,8,21,30,25,78,1006,6,11,0
2012,8,17,29,24,77,1002,5,13,0
2012,8,30,23,13,85,1012,4,6,0
2012,8,5,31,26,86,1009,6,11,0.9
2012,8,27,29,25,72,1009,6,8,39.2
2012,8,19,28,26,78,1005,6,10,27.32
2012,8,29,29,26,77,1007,6,10,2.15
2012,8,19,29,23,80,1008,6,8,0.08
2012,8,21,29,26,81,998,6,13,0.19
2012,8,4,28,26,79,1003,6,5,1.52
2012,8,21,28,26,61,1012,6,11,0.82
2012,8,15,29,26,77,1013,4,6,0.18
2012,8,3,31,18,78,1015,4,2,0
2012,9,17,28,26,79,1003,6,11,0.19
2012,9,3,29,26,72,1009,4,10,0.02
2012,9,11,29,26,82,998,6,10,1.52
2012,9,18,28,18,79,1004,4,11,5.33
2012,9,9,29,26,78,1008,4,14,2.05
2012,9,22,23,17,69,1009,4,2,0.24
2012,9,20,24,14,57,1012,5,8,0
2012,9,3,28,26,76,1004,6,10,0
2012,9,18,30,25,76,1008,6,8,0
2012,9,19,30,14,58,1011,4,10,0
2012,9,21,24,16,78,1011,3,6,0
2012,9,12,24,23,71,1006,4,6,0
2012,9,22,29,26,78,1006,6,10,30.36
2012,9,11,28,26,74,1005,6,10,2.13
2012,9,26,31,26,70,1010,6,10,0
2012,9,17,28,20,81,1011,3,6,0
2012,9,26,31,26,71,999,5,10,38.74
2012,9,28,29,22,79,1007,6,10,1.27
2012,9,17,31,26,76,1005,6,11,0.03
2012,9,9,29,26,80,1007,5,19,0.07
2012,9,9,30,26,80,1001,5,6,1.28
2012,9,14,30,26,83,1003,5,11,0
2012,9,5,30,26,76,1000,5,17,1.18
2012,9,18,29,25,74,1005,6,8,0.07
2012,9,11,28,26,79,1004,5,10,0
2012,9,26,28,19,80,1006,6,5,0.07
2012,9,22,29,25,79,1003,6,8,1.59
2012,9,7,29,26,79,1006,6,10,2.32
2012,9,11,29,26,75,1006,6,8,0.07
2012,9,28,22,16,75,1015,3,5,0
2012,9,18,29,23,80,1012,6,10,0.1
2012,9,26,28,24,73,1007,4,6,0.23
2012,9,6,24,13,70,1010,3,3,0
2012,9,28,28,26,75,1005,6,11,34.69
2012,9,27,25,26,77,1010,6,10,0.13
2012,9,10,30,26,80,1002,6,17,1.46
2012,9,17,26,12,81,1013,3,5,0.07
2012,9,16,29,26,80,1009,5,20,0.65
2012,9,27,29,25,79,1005,5,11,2.9
2012,9,3,28,23,78,1012,5,28,0.2
2012,9,3,31,26,75,1003,6,18,1.98
2012,9,4,26,26,75,1011,6,6,0
2012,9,28,28,26,87,1009,5,6,0
2012,9,9,24,25,78,1012,6,13,0.14
2012,9,2,23,25,72,1005,6,2,0.04
2012,9,23,27,25,79,1011,6,5,0
2012,9,28,29,23,79,1012,5,11,0.09
2012,9,21,31,14,76,1000,6,6,0.01
2012,9,10,26,25,49,1007,6,11,0
2012,9,29,31,20,75,1012,5,13,0
2012,9,17,31,26,79,1001,6,11,2
2012,9,15,26,26,78,1000,5,11,0
2012,9,8,29,26,73,1010,6,11,0.54
2012,9,21,28,26,76,1012,3,3,0
2012,9,11,29,24,80,1006,6,10,1.14
2012,9,2,31,26,77,1004,6,10,1.36
2012,9,19,30,20,77,1007,6,13,0.14
2012,9,8,29,25,78,1001,5,11,0.89
2012,9,17,28,13,68,1002,6,16,0
2012,9,14,29,26,54,1003,5,11,0
2012,9,30,28,26,78,1007,6,10,96.38
2012,9,5,28,26,80,999,6,10,1.13
2012,9,17,26,26,75,1007,6,11,0.21
2012,9,13,28,26,79,1001,5,11,2.93
2012,9,3,31,26,77,1000,5,5,15.75
2012,9,13,29,26,79,1011,6,11,0
2012,9,15,31,25,78,1002,5,8,7
2012,9,4,31,26,79,1006,6,10,1.56
2012,9,27,18,14,56,1013,3,8,0
2012,9,4,31,25,80,1010,4,11,0
2012,9,10,26,23,71,1006,5,13,0.12
2012,9,16,29,16,79,1008,6,10,0
2012,9,11,28,24,74,1005,4,13,0
2012,9,21,30,26,78,1009,6,13,0.07
2012,9,15,30,26,78,1004,6,13,2.34
2012,9,26,29,26,78,1003,5,10,2.5
2012,9,19,29,25,80,1012,6,16,0.91
2012,9,3,30,24,78,1011,6,8,0
2012,9,14,26,24,78,1003,5,13,0
2012,9,13,28,26,77,1006,5,11,0
2012,9,27,29,26,88,1009,4,5,0
2012,9,23,28,26,76,1006,6,13,2.83
2012,9,3,28,24,76,1012,5,19,0.11
2012,10,4,28,17,81,1008,5,8,0.15
2012,10,11,26,25,70,1002,5,11,0
2012,10,3,27,18,70,1011,3,5,0
2012,10,2,26,26,74,1011,5,11,0
2012,10,7,28,13,74,1014,6,2,0.26
2012,10,16,29,21,73,1007,6,11,15.02
2012,10,4,29,16,72,1007,5,11,0.14
2012,10,19,31,14,47,1009,4,3,0
2012,10,12,28,16,76,1008,4,10,1.31
2012,10,25,24,26,83,1009,4,6,0
2012,10,4,29,26,79,1001,6,11,2.41
2012,10,21,23,14,56,1012,4,3,0
2012,10,23,30,20,50,1014,6,11,0
2012,10,17,29,26,77,1007,6,11,0.09
2012,10,22,30,26,78,1010,4,13,0
2012,10,9,24,23,80,1007,6,22,0
2012,10,24,26,20,75,1003,5,4,0
2012,10,19,27,23,71,1012,6,10,0
2012,10,23,24,25,73,1013,3,3,0
2012,11,17,29,24,70,1004,5,2,0
2012,11,22,30,14,77,1013,4,10,0
2012,11,5,23,12,62,1010,4,13,0.13
2012,11,9,26,20,75,1006,4,11,0.1
2012,11,30,23,24,77,1006,6,5,0.09
2012,11,28,22,14,74,1014,5,5,0
2012,11,23,28,25,75,1012,6,2,0.15
2012,11,19,26,16,56,1012,6,5,0.06
2012,11,26,26,14,37,1014,3,6,0.01
2012,11,20,24,11,72,1015,3,6,0.01
2012,11,31,30,20,69,1007,4,8,0.01
2012,11,28,25,20,70,1013,4,5,0
2012,11,23,31,26,76,1004,4,13,0.03
2012,11,7,23,13,40,1014,4,3,0
2012,11,19,29,26,77,1009,5,19,0
2012,11,24,29,24,76,1006,2,8,0.05
2012,11,27,30,25,75,1005,5,8,0.02
2012,11,14,31,14,80,1011,4,3,0.13
2012,11,1,23,15,41,1013,2,8,0
2012,11,6,22,11,52,1013,3,6,0.04
2012,11,12,24,13,72,1013,6,5,0.03
2012,11,13,23,15,49,1012,3,6,0
2012,11,28,23,25,75,1006,6,3,0
2012,11,14,22,16,51,1013,3,6,0
2012,11,12,24,10,74,1012,4,8,0
2012,11,29,22,16,50,1014,6,10,0
2012,11,28,29,25,62,1006,4,11,0.02
2012,11,20,26,12,44,1015,5,3,0
2012,11,9,29,26,85,1007,6,6,0
2012,11,17,23,22,75,1013,3,3,0.02
2012,11,21,26,22,77,1012,3,5,0
2012,11,15,26,14,70,1014,4,10,0
2012,11,19,24,15,78,1014,4,8,0
2012,11,14,25,15,41,1007,3,8,0
2012,11,24,23,14,77,1008,4,14,0.01
2012,11,28,24,22,78,1012,4,10,0
2012,11,30,24,11,76,1015,3,8,0.06
2012,11,26,23,15,49,1006,3,3,0.21
2012,11,3,26,18,62,1004,4,11,0
2012,11,6,22,16,79,1013,6,3,0.02
2012,11,29,30,16,61,1014,4,6,0
2012,11,11,23,15,75,1014,4,11,0
2012,11,4,27,21,59,1013,3,5,0
2012,11,13,22,12,80,1008,4,2,0
2012,11,6,25,23,70,1011,4,6,0
2012,11,20,25,15,53,1014,2,6,0
2012,11,27,24,14,76,1008,4,8,0
2012,11,23,23,15,50,1007,5,11,0.05
2012,11,4,24,12,72,1010,2,3,0
2012,11,13,23,25,78,1013,6,8,0
2012,11,3,27,12,70,1014,3,3,0
2012,11,25,28,22,76,1011,4,6,0.04
2012,11,21,23,17,68,1013,4,6,0.1
2012,11,25,21,18,74,1008,4,6,0.05
2012,11,20,26,12,35,1014,4,3,0
2012,11,30,24,14,44,1014,3,10,0
2012,11,4,24,17,57,1001,4,11,0
2012,11,13,27,22,75,1009,2,17,0
2012,11,19,26,14,47,1013,3,8,0
2012,11,3,25,9,37,1014,4,3,0
2012,11,10,24,13,40,1012,3,3,0
2012,11,28,24,12,37,1014,4,3,0
2012,11,20,24,22,52,1013,4,3,0
2012,11,19,24,14,66,1013,3,6,0
2012,11,25,23,14,45,1013,2,2,0.05
2012,11,13,22,15,54,1008,3,8,0
2012,11,27,24,12,57,1009,3,8,0
2012,11,22,29,18,62,1011,4,6,0
2012,11,14,26,24,53,1011,3,0,0.12
2012,11,10,22,14,69,1010,3,2,0
2012,11,5,29,19,76,1007,4,13,0.19
2012,11,6,29,26,75,1007,4,17,0
2012,11,16,24,18,45,1014,6,2,0.01
2012,12,30,24,16,70,1012,6,10,0
2012,12,19,24,14,50,1011,5,3,0
2012,12,16,24,24,82,1012,4,8,0
2012,12,2,25,11,68,1014,2,8,0
2012,12,6,26,16,66,1008,3,3,0.15
2012,12,22,23,14,66,1013,4,3,0
2012,12,6,23,15,53,1011,4,3,0.05
2012,12,28,21,13,56,1015,3,3,0
2012,12,15,27,18,68,1014,4,6,0
2012,12,7,24,15,70,1014,4,8,0.42
2012,12,17,23,12,53,1014,3,3,0
2012,12,4,24,22,59,1014,3,6,0
2012,12,17,23,9,52,1015,3,3,0
2012,12,5,24,16,61,1014,2,3,0
2012,12,15,23,14,49,1012,6,3,0
2012,12,5,22,24,54,1011,5,0,0
2012,12,14,23,16,59,1005,4,10,0.06
2012,12,9,26,12,71,1014,3,3,0
2012,12,9,24,13,60,1012,3,8,0.21
2012,12,29,23,12,41,1014,3,3,0
2012,12,24,22,13,78,1008,4,11,0.07
2012,12,20,26,15,71,1014,3,11,0
2012,12,23,28,12,77,1008,4,17,0
2012,12,29,24,13,73,1013,3,3,0.16
2012,12,29,23,11,80,1014,3,2,0.12
2012,12,5,22,12,80,1012,3,8,0.06
2012,12,3,24,14,62,1013,4,11,0
2012,12,9,26,15,46,1008,3,8,0
2012,12,15,28,26,65,1005,4,8,0.05
2012,12,14,23,15,52,1013,4,3,0.16
2012,12,19,30,25,78,1009,6,6,0
2012,12,25,26,15,71,1013,4,6,0.19
2012,12,3,27,22,77,1010,4,0,0
2012,12,18,24,17,66,1011,4,3,0.09
2012,12,18,24,26,67,1010,4,10,0.02
2013,1,21,23,11,68,1012,3,2,0.19
2013,1,30,27,24,68,1007,2,6,0
2013,1,21,28,26,80,1010,6,8,0.09
2013,1,6,27,12,41,1012,2,3,0.07
2013,1,19,22,12,69,1011,4,6,0
2013,1,19,25,17,44,1014,4,3,0.03
2013,1,12,26,17,72,1015,3,6,0
2013,1,23,21,24,71,1015,5,5,0.11
2013,1,20,30,21,80,1009,6,11,0
2013,1,28,24,11,50,1013,4,6,0
2013,1,28,23,12,47,1013,3,3,0.18
2013,1,6,23,13,39,1016,4,11,0
2013,1,14,22,24,70,1009,4,8,0.17
2013,1,25,23,22,51,1012,3,2,0.09
2013,1,6,26,15,39,1013,2,6,0.02
2013,1,16,26,15,73,1010,4,8,0.16
2013,1,17,29,26,75,1007,5,8,0.16
2013,2,17,24,12,50,1012,4,6,0
2013,2,4,22,17,45,1009,4,18,0
2013,2,4,29,13,75,1012,3,6,0
2013,2,27,22,13,54,1015,3,3,0
2013,2,19,27,14,40,1010,4,3,0.12
2013,2,5,25,13,38,1013,4,3,0.27
2013,2,15,23,25,71,1011,4,6,0.25
2013,2,21,25,13,62,1015,4,8,0.04
2013,2,23,22,16,77,1014,3,8,0
2013,2,19,24,14,78,1012,5,6,0.16
2013,2,16,25,14,47,1014,3,3,0
2013,2,3,22,11,69,1015,3,3,0.21
2013,2,27,23,11,33,1015,3,2,0
2013,2,20,22,24,72,1014,3,8,0
2013,2,4,25,11,50,1014,2,3,0
2013,2,25,23,15,44,1013,3,6,0
2013,2,5,28,25,80,1005,6,3,0
2013,2,3,23,22,57,1014,4,8,0
2013,2,5,24,19,49,999,4,23,0.07
2013,2,22,26,13,62,1015,4,2,0
2013,2,12,23,13,56,1013,2,8,0
2013,2,6,24,14,60,1012,4,3,0
2013,2,19,26,20,70,1011,4,3,0.06
2013,2,24,30,25,81,1003,5,10,0.02
2013,2,21,26,22,54,1010,4,2,0.12
2013,2,3,28,26,88,1000,6,11,0.03
2013,2,5,22,12,42,1012,4,8,0.03
2013,2,24,23,13,54,1012,4,3,0.04
2013,2,7,23,14,80,1013,6,5,0
2013,2,19,27,19,69,1005,5,6,0
2013,2,7,19,11,48,1013,4,8,0.03
2013,2,5,23,15,42,1013,3,3,0
2013,2,22,23,16,55,1013,4,8,0
2013,2,26,23,13,45,1015,3,3,0
2013,2,22,24,17,67,1012,3,8,0
2013,2,13,23,10,43,1018,3,3,0.06
2013,2,27,21,8,42,1016,3,2,0
2013,2,27,24,14,55,1012,2,6,0.05
2013,2,13,23,16,40,1013,3,0,0
2013,2,3,22,15,53,1012,3,3,0
2013,2,5,27,24,72,1015,3,6,0
2013,2,10,27,23,68,1014,2,6,0
2013,2,17,26,13,65,1013,3,4,0
2013,2,9,23,15,61,1013,3,3,0
2013,2,20,23,18,52,1014,3,5,0
2013,2,31,23,15,42,1014,4,3,0
2013,2,4,23,14,58,1009,3,6,0
2013,3,21,29,26,77,1004,6,18,3.37
2013,3,23,21,17,74,1010,4,3,0
2013,3,8,30,26,72,1010,4,6,0
2013,3,19,26,14,50,1011,4,3,0
2013,3,19,28,26,74,1010,3,10,0
2013,3,12,27,26,78,1000,4,8,0.26
2013,3,5,26,12,49,1006,4,6,0
2013,3,17,30,25,54,1006,4,6,2.52
2013,3,21,28,24,79,1006,5,6,0.01
2013,3,22,29,18,82,1007,3,13,0.05
2013,3,29,31,16,81,1009,4,11,0.09
2013,3,7,27,24,80,1011,5,9,1.25
2013,3,19,29,17,60,1011,3,6,0.05
2013,3,19,26,22,44,1010,4,4,0
2013,3,26,26,26,78,1004,6,8,0.03
2013,3,21,24,22,45,1012,5,6,0
2013,3,9,28,23,39,1012,5,8,0.27
2013,3,20,29,26,71,1005,4,13,2.97
2013,3,25,29,15,77,1012,4,5,0
2013,3,3,27,25,83,1000,6,13,0.73
2013,3,27,29,26,84,1006,6,8,0
2013,3,16,29,25,79,1008,5,8,1.57
2013,3,6,23,17,72,1009,4,10,0.22
2013,3,5,24,24,51,1008,4,4,0
2013,3,18,22,15,47,1012,3,3,0
2013,3,27,27,25,77,1004,6,24,0.06
2013,3,17,29,24,78,1004,6,16,0.13
2013,3,17,26,23,66,998,4,3,0
2013,3,4,28,26,80,1005,6,10,0.11
2013,3,5,29,26,80,1001,6,11,0
2013,3,5,23,17,54,1013,3,8,0
2013,3,20,26,16,60,1001,4,16,0
2013,3,11,28,15,69,1015,4,3,0
2013,3,3,26,26,87,1011,5,5,0
2013,3,12,29,21,75,999,5,6,0.26
2013,3,26,29,26,79,1001,6,14,0.16
2013,3,2,29,26,77,1008,6,10,0.02
2013,3,29,23,22,64,1005,4,11,0
2013,3,3,21,15,45,1013,3,3,0
2013,3,10,24,17,77,1011,4,11,0
2013,3,13,30,22,71,1001,6,8,0
2013,3,20,23,22,74,1014,6,10,0
2013,3,26,24,26,75,1005,5,8,0
2013,3,18,28,17,78,1010,6,17,0
2013,3,24,24,24,54,1004,5,5,0.05
2013,3,17,22,17,72,1012,5,8,0
2013,3,3,24,13,73,1001,3,10,0
2013,3,18,26,24,59,1003,6,10,0.15
2013,3,3,27,26,74,1002,6,11,1.28
2013,3,10,29,26,82,1009,5,6,0.27
2013,3,28,28,17,73,1016,3,11,0
2013,3,16,30,26,77,1008,5,11,0
2013,4,19,28,22,73,1003,5,13,0.02
2013,4,11,26,16,73,1006,5,8,0.22
2013,4,20,28,22,72,1013,5,8,0.66
2013,4,13,31,24,78,1012,5,6,0
2013,4,24,28,26,78,1008,4,3,0.04
2013,4,30,28,14,54,1012,6,10,0
2013,4,24,25,14,55,1012,4,10,0
2013,4,30,24,24,70,1013,4,14,0
2013,4,20,28,26,76,1005,6,11,0.02
2013,4,14,26,26,75,1010,4,8,0.04
2013,4,6,23,12,46,1011,3,3,0.06
2013,4,22,31,25,75,1011,6,6,1.38
2013,4,29,22,24,83,1011,3,8,0.12
2013,4,5,23,16,38,1012,3,2,0.24
2013,4,14,26,14,70,1009,4,6,0
2013,4,15,29,27,85,1000,4,10,0.38
2013,4,10,23,26,76,1010,6,8,0
2013,4,20,28,13,78,1012,3,6,0.07
2013,4,22,31,18,77,1006,6,6,0
2013,4,30,31,25,74,1014,4,6,0.01
2013,4,12,21,22,76,1011,4,8,0
2013,4,13,26,26,74,1010,4,5,0
2013,4,19,25,15,74,1005,6,8,0
2013,4,14,26,26,76,1005,6,10,0
2013,4,10,27,25,87,1013,4,10,0
2013,4,13,29,26,82,1006,6,13,1.46
2013,4,10,29,26,74,1005,6,10,0.09
2013,4,21,28,16,74,1009,4,11,0.1
2013,4,16,31,26,81,1008,5,13,6.75
2013,4,10,29,24,72,1009,6,11,0
2013,4,3,29,26,79,1003,6,10,4.77
2013,4,4,23,12,44,1013,3,3,0
2013,4,19,31,23,74,1011,5,6,0
2013,4,25,26,26,78,1005,6,10,20.12
2013,4,3,26,26,45,1016,3,6,0.2
2013,4,24,27,27,75,1004,5,13,1.12
2013,4,16,24,14,76,1005,4,6,0
2013,4,25,31,25,79,1002,6,11,1.78
2013,4,4,31,26,82,1007,5,8,0
2013,4,3,23,15,80,1009,2,11,0.1
2013,4,20,27,24,69,1007,5,11,1.21
2013,4,4,29,26,76,1006,5,6,0.01
2013,4,23,29,13,47,1015,2,3,0
2013,4,10,29,26,77,1006,4,14,0.54
2013,4,25,26,18,79,1011,4,6,0
2013,4,4,28,26,77,1000,5,11,2.74
2013,4,4,30,24,79,1010,6,10,1.75
2013,4,27,27,17,69,1006,6,6,0
2013,4,5,29,24,58,1012,3,3,0.04
2013,4,28,29,25,71,1006,5,10,0
2013,4,8,23,20,74,1012,5,3,0
2013,4,18,29,26,78,1010,6,11,0
2013,4,11,28,25,76,1004,6,6,31.56
2013,5,13,26,23,75,1012,6,2,0
2013,5,21,29,26,77,1004,6,11,0
2013,5,18,28,26,79,1011,6,14,5.17
2013,5,29,29,26,74,1000,6,17,3.46
2013,5,26,28,26,74,1002,5,10,0
2013,5,5,28,26,75,999,6,10,1.43
2013,5,25,29,26,75,1008,6,10,2.63
2013,5,22,29,26,79,1000,6,10,1.35
2013,5,5,28,26,77,1003,4,8,0.13
2013,5,12,31,26,81,1003,6,11,19.11
2013,5,5,29,26,81,1002,6,10,2.24
2013,5,8,31,26,75,1004,5,10,0
2013,5,6,29,25,78,1006,6,8,1.66
2013,5,3,30,26,76,1002,6,11,0
2013,5,17,29,18,90,1014,6,6,2.24
2013,5,12,29,26,78,1005,6,10,2.47
2013,5,22,29,26,83,1002,6,11,0
2013,5,22,28,26,78,1002,6,6,0.83
2013,5,18,28,26,73,1012,5,11,0
2013,5,2,29,26,77,999,6,10,0
2013,5,7,29,26,81,1002,6,11,2.47
2013,5,5,29,26,77,1003,6,11,58.63
2013,5,5,29,26,75,999,5,11,0.84
2013,5,19,29,26,85,998,5,10,2.64
2013,5,10,29,24,75,1003,6,10,0
2013,5,28,28,26,80,1010,4,10,0
2013,5,26,27,21,79,1007,5,17,0
2013,5,13,28,26,79,1008,6,8,0.04
2013,5,20,29,13,72,1011,4,5,0
2013,5,12,26,25,81,1004,6,27,0.87
2013,5,2,28,26,78,998,6,10,29.49
2013,5,12,28,23,73,1013,5,6,0.1
2013,5,6,29,26,85,998,6,11,16.12
2013,5,5,29,26,78,1007,5,11,2.29
2013,5,4,29,20,74,1004,6,22,0
2013,5,17,30,25,76,1009,5,11,0
2013,5,4,29,26,77,1004,6,10,3.11
2013,5,12,31,24,89,1005,6,10,1.15
2013,5,19,31,23,73,1011,6,11,0
2013,5,6,27,26,78,1011,4,3,0
2013,5,12,30,26,77,1000,5,10,0.51
2013,5,19,29,26,89,1000,5,19,0.09
2013,5,14,29,17,66,1004,5,3,0
2013,5,21,29,26,90,1004,6,8,0.8
2013,5,20,31,26,81,1002,6,10,1.66
2013,5,22,29,26,79,1000,5,13,1.55
2013,5,17,29,26,77,1004,6,8,2.41
2013,5,18,29,26,59,1006,4,22,0
2013,5,18,29,26,76,1004,6,8,0
2013,5,21,29,26,82,1007,6,6,1.94
2013,5,31,27,26,83,1002,5,10,0.17
2013,5,14,29,14,78,1002,6,18,0
2013,5,9,26,26,75,1008,5,8,28.61
2013,5,17,29,26,79,1001,5,14,1.93
2013,5,23,28,24,76,1003,5,13,0.15
2013,5,18,29,24,80,1007,4,11,0.02
2013,5,6,28,26,81,1002,6,10,2.01
2013,5,3,29,26,80,1012,6,11,1.08
2013,5,17,29,26,76,1001,6,11,2
2013,5,12,29,26,78,1000,5,11,2.54
2013,5,27,29,23,77,1011,6,8,1.78
2013,5,21,28,26,77,1002,6,14,1.01
2013,5,1,31,14,76,1004,6,10,0
2013,5,21,29,26,77,1003,6,10,1.58
2013,5,15,28,26,78,1005,6,21,0.97
2013,5,20,28,25,81,1002,4,8,0
2013,5,22,29,25,80,1006,6,10,0
2013,5,15,29,26,75,1006,6,22,0
2013,5,25,28,25,81,1012,6,8,0
2013,5,22,29,26,83,1005,6,10,1.5
2013,5,27,28,13,76,1002,6,13,0
2013,5,28,28,24,79,1009,6,11,1.58
2013,5,18,29,26,78,1002,5,10,0.31
2013,5,28,29,27,79,1009,4,8,2.24
2013,5,13,28,26,77,1005,5,11,0
2013,5,21,29,26,77,1005,5,11,0
2013,5,22,29,26,75,999,5,10,1.92
2013,5,10,28,25,73,1006,5,6,0
2013,5,4,24,18,78,1005,4,8,0
2013,5,21,29,22,80,1011,3,11,0
2013,5,12,30,26,84,999,6,11,1.87
2013,5,4,28,26,76,1012,5,17,1.11
2013,5,4,28,26,81,1002,6,11,1.81
2013,5,4,26,26,79,1004,5,13,1.48
2013,5,18,28,25,72,1005,6,8,0.17
2013,5,21,29,25,79,1003,5,6,2.27
2013,5,5,28,26,76,1001,6,11,0.19
2013,5,26,28,26,81,1005,6,11,0.84
2013,5,4,29,26,82,1008,6,10,1.15
2013,5,15,31,26,76,1003,6,11,0
2013,5,19,28,26,78,1006,5,10,16.7
2013,5,28,30,26,88,1004,6,11,1.09
2013,5,19,31,26,82,1002,6,10,2.31
2013,5,16,28,26,75,1000,5,17,2.14
2013,5,25,28,26,79,1009,4,8,0
2013,5,3,29,25,78,1006,5,10,0.03
2013,5,29,29,26,75,1008,6,5,0
2013,5,20,29,26,75,1008,6,11,0.86
2013,5,14,29,25,76,1006,5,10,11.73
2013,5,16,29,27,77,1004,6,11,1.1
2013,5,19,28,21,72,1011,4,6,0
2013,5,26,28,26,80,1007,5,11,2.14
2013,5,5,26,13,77,1011,5,11,1.8
2013,5,4,28,16,65,1011,5,6,0
2013,5,16,30,26,79,1009,5,11,1.4
2013,5,18,30,26,78,1009,5,10,1.08
2013,5,3,31,26,81,1003,5,10,2.54
2013,5,10,28,26,77,1006,5,11,0
2013,5,14,27,26,78,1001,5,10,0.05
2013,5,7,29,26,84,1001,5,10,2.66
2013,5,20,31,26,77,1010,5,10,0
2013,5,17,29,25,75,1000,6,10,0
2013,5,12,29,25,81,1009,4,2,0
2013,5,4,29,26,86,1005,6,11,7.23
2013,5,3,29,26,79,1000,6,13,6.37
2013,5,5,28,21,81,1007,5,8,0.08
2013,5,27,29,26,70,1001,5,6,0
2013,5,11,29,26,78,999,6,10,6.59
2013,5,5,25,19,69,1007,4,11,0
2013,5,29,29,26,79,1001,6,10,2.52
2013,5,26,24,24,78,1008,5,8,0
2013,5,26,29,26,73,1006,6,10,0.05
2013,5,7,28,25,77,1015,6,8,0
2013,5,15,31,26,79,1006,6,6,0
2013,5,24,22,24,71,1009,3,11,0
2013,5,5,27,25,79,1003,6,11,0
2013,5,2,31,26,78,1002,6,14,2.7
2013,5,12,31,26,81,999,6,10,2.03
2013,5,19,30,26,76,1004,6,8,1.48
2013,5,12,29,26,80,1003,6,11,0.99
2013,5,30,29,26,80,1006,6,10,1.63
2013,5,4,29,26,82,1001,6,10,35.91
2013,5,29,28,26,80,1000,6,10,17.4
2013,5,3,29,26,83,1003,6,11,2.1
2013,5,14,27,25,76,1006,5,11,0
2013,5,23,31,26,84,1006,6,10,18.65
2013,5,21,30,24,76,1002,6,10,32.73
2013,5,29,28,25,73,1001,4,11,0
2013,5,1,31,26,47,1005,6,11,0.05
2013,5,29,27,17,81,1005,6,11,0.14
2013,5,24,28,18,80,1004,5,8,0.12
2013,5,21,29,21,78,1009,5,11,20.92
2013,5,29,29,23,79,1004,6,8,12.15
2013,5,2,29,26,77,1005,5,14,1.44
2013,5,16,29,26,75,1002,6,10,0.28
2013,5,3,29,25,70,1002,6,18,0
2013,5,29,29,26,77,1003,6,11,20.17
2013,5,17,24,22,62,1014,4,5,0.02
2013,6,6,30,26,77,1008,6,5,0
2013,6,13,30,26,79,1006,5,11,0
2013,6,3,29,26,79,999,6,11,18.04
2013,6,15,29,26,79,1009,6,10,14.35
2013,6,24,29,26,79,1009,6,20,0.02
2013,6,16,28,26,77,1006,5,13,1.17
2013,6,24,29,26,78,1004,6,10,0.14
2013,6,29,29,26,75,1003,5,10,1.29
2013,6,12,29,26,89,1004,6,13,1.23
2013,6,19,29,24,85,1002,5,10,0
2013,6,9,28,25,81,1005,5,8,6.54
2013,6,15,29,26,76,1005,6,11,1.88
2013,6,8,29,26,78,1003,6,8,0.15
2013,6,5,28,26,91,1006,6,11,26.53
2013,6,5,28,26,81,998,6,5,11.28
2013,6,1,29,26,72,1003,5,10,0.15
2013,6,18,30,26,79,1007,6,11,1.76
2013,6,17,28,26,70,1001,6,10,0.06
2013,6,7,29,26,80,1006,5,10,1.07
2013,6,10,30,26,79,1005,6,13,2.67
2013,6,12,28,25,82,1001,6,11,2.71
2013,6,4,29,26,83,1000,6,10,1.17
2013,6,6,30,26,77,1011,6,5,0.9
2013,6,15,31,26,83,1000,6,10,2.41
2013,6,20,29,26,78,998,6,10,0.18
2013,6,27,31,26,82,1004,5,11,3.08
2013,6,9,29,24,81,1005,5,6,0.01
2013,6,28,30,22,79,1002,6,11,0
2013,6,15,28,26,78,1001,4,11,0
2013,6,18,29,24,78,1008,6,10,24.76
2013,6,5,28,26,78,1004,6,13,2.91
2013,6,20,28,26,77,1004,6,11,2.42
2013,6,28,28,25,83,1005,5,16,2.06
2013,6,8,26,26,74,1000,6,10,7.08
2013,6,4,31,26,81,1006,6,11,1.85
2013,6,27,24,22,73,1008,5,13,0
2013,6,11,24,26,82,1012,5,10,0
2013,6,19,29,25,74,1003,6,11,1.15
2013,6,6,24,17,80,1004,4,5,0
2013,6,16,29,26,76,1005,5,10,3.56
2013,6,24,31,25,82,1002,6,10,0.36
2013,6,15,29,26,81,1005,6,10,0.99
2013,6,11,26,26,76,1001,6,14,14.34
2013,6,21,30,25,84,1004,6,10,0.01
2013,6,10,28,26,78,1002,6,11,1.5
2013,6,11,29,26,81,1008,5,10,1.04
2013,6,9,30,26,77,1001,5,11,0.44
2013,6,19,29,18,82,1011,6,10,0
2013,6,5,30,24,80,1002,6,5,0.1
2013,6,13,29,26,79,1007,5,11,1.26
